Time[s]	Pressure[mbar]	Position_smooth_splines [deg]	Velocity[deg\s]	Aceleration[deg\s2]	Position_original [deg]
6.02665	7.69448023	-1.899173	-13.703747	27.979208	-1.882358
6.0267	7.80107123	-1.8998582	-13.702347	27.991051	-1.883553
6.02675	7.96095623	-1.9005433	-13.700947	28.002894	-1.884748
6.0268	7.72112823	-1.9012283	-13.699547	28.014738	-1.884748
6.02685	7.72112823	-1.9019132	-13.698146	28.026581	-1.885943
6.0269	7.74777523	-1.9025981	-13.696744	28.038424	-1.885943
6.02695	7.84104223	-1.9032829	-13.695342	28.050267	-1.887138
6.027	7.76109923	-1.9039676	-13.693939	28.06211	-1.887138
6.02705	7.82771823	-1.9046523	-13.692536	28.073953	-1.888332
6.0271	7.74777523	-1.9053369	-13.691132	28.085796	-1.888332
6.02715	7.82771823	-1.9060214	-13.689727	28.09764	-1.889527
6.0272	7.81439423	-1.9067058	-13.688322	28.109483	-1.890722
6.02725	7.77442323	-1.9073902	-13.686916	28.121326	-1.890722
6.0273	7.72112823	-1.9080745	-13.68551	28.133169	-1.891917
6.02735	7.77442323	-1.9087588	-13.684103	28.145012	-1.891917
6.0274	7.81439423	-1.9094429	-13.682696	28.156855	-1.893112
6.02745	7.80107123	-1.910127	-13.681287	28.168698	-1.893112
6.0275	7.77442323	-1.9108111	-13.679879	28.180541	-1.894307
6.02755	7.74777523	-1.911495	-13.678469	28.192385	-1.894307
6.0276	7.85436623	-1.9121789	-13.677059	28.204228	-1.895502
6.02765	7.89433723	-1.9128627	-13.675649	28.216071	-1.896697
6.0277	7.89433723	-1.9135465	-13.674238	28.227914	-1.896697
6.02775	7.76109923	-1.9142302	-13.672826	28.239757	-1.897891
6.0278	7.78774723	-1.9149138	-13.671414	28.2516	-1.897891
6.02785	7.88101323	-1.9155973	-13.670001	28.263443	-1.899086
6.0279	7.86768923	-1.9162808	-13.668587	28.275287	-1.899086
6.02795	7.78774723	-1.9169642	-13.667173	28.28713	-1.900281
6.028	7.76109923	-1.9176475	-13.665759	28.298973	-1.900281
6.02805	7.89433723	-1.9183307	-13.664344	28.310816	-1.901476
6.0281	7.84104223	-1.9190139	-13.662928	28.322659	-1.902671
6.02815	7.76109923	-1.919697	-13.661511	28.334502	-1.902671
6.0282	7.77442323	-1.9203801	-13.660094	28.346345	-1.903866
6.02825	7.85436623	-1.921063	-13.658677	28.358189	-1.903866
6.0283	7.89433723	-1.9217459	-13.657258	28.370032	-1.905061
6.02835	7.82771823	-1.9224288	-13.65584	28.381875	-1.905061
6.0284	7.70780423	-1.9231115	-13.65442	28.393718	-1.906256
6.02845	7.78774723	-1.9237942	-13.653	28.405561	-1.90745
6.0285	7.90766123	-1.9244768	-13.65158	28.417404	-1.90745
6.02855	7.81439423	-1.9251594	-13.650158	28.429247	-1.908645
6.0286	7.80107123	-1.9258418	-13.648737	28.441091	-1.908645
6.02865	7.80107123	-1.9265242	-13.647314	28.452934	-1.90984
6.0287	7.92098523	-1.9272066	-13.645891	28.464777	-1.90984
6.02875	7.86768923	-1.9278888	-13.644468	28.47662	-1.911035
6.0288	7.84104223	-1.928571	-13.643044	28.488463	-1.911035
6.02885	7.74777523	-1.9292531	-13.641619	28.500306	-1.91223
6.0289	7.81439423	-1.9299352	-13.640194	28.512149	-1.913425
6.02895	7.86768923	-1.9306171	-13.638768	28.523992	-1.913425
6.029	7.81439423	-1.9312991	-13.637341	28.535836	-1.91462
6.02905	7.78774723	-1.9319809	-13.635914	28.547679	-1.91462
6.0291	7.82771823	-1.9326626	-13.634487	28.559522	-1.915815
6.02915	7.92098523	-1.9333443	-13.633058	28.571365	-1.915815
6.0292	7.85436623	-1.9340259	-13.631629	28.583208	-1.91701
6.02925	7.85436623	-1.9347075	-13.6302	28.595051	-1.91701
6.0293	7.81439423	-1.935389	-13.62877	28.606894	-1.918204
6.02935	7.86768923	-1.9360704	-13.627339	28.618738	-1.919399
6.0294	7.82771823	-1.9367517	-13.625908	28.630581	-1.919399
6.02945	7.81439423	-1.937433	-13.624476	28.642424	-1.920594
6.0295	7.72112823	-1.9381142	-13.623044	28.654267	-1.920594
6.02955	7.81439423	-1.9387953	-13.621611	28.66611	-1.921789
6.0296	7.86768923	-1.9394763	-13.620177	28.677953	-1.921789
6.02965	7.82771823	-1.9401573	-13.618743	28.689796	-1.922984
6.0297	7.89433723	-1.9408382	-13.617308	28.70164	-1.924179
6.02975	7.77442323	-1.941519	-13.615873	28.713483	-1.924179
6.0298	7.92098523	-1.9421998	-13.614437	28.725326	-1.925374
6.02985	7.85436623	-1.9428805	-13.613	28.737169	-1.925374
6.0299	7.81439423	-1.9435611	-13.611563	28.749012	-1.926569
6.02995	7.76109923	-1.9442416	-13.610125	28.760855	-1.926569
6.03	7.77442323	-1.9449221	-13.608687	28.772698	-1.927764
6.03005	7.88101323	-1.9456025	-13.607248	28.784542	-1.927764
6.0301	7.86768923	-1.9462828	-13.605809	28.796385	-1.928959
6.03015	7.78774723	-1.9469631	-13.604369	28.808228	-1.930153
6.0302	7.81439423	-1.9476432	-13.602928	28.820071	-1.930153
6.03025	7.93430823	-1.9483234	-13.601487	28.831914	-1.931348
6.0303	7.82771823	-1.9490034	-13.600045	28.843757	-1.931348
6.03035	7.85436623	-1.9496834	-13.598602	28.8556	-1.932543
6.0304	7.69448023	-1.9503633	-13.597159	28.867443	-1.932543
6.03045	7.82771823	-1.9510431	-13.595715	28.879287	-1.933738
6.0305	7.84104223	-1.9517228	-13.594271	28.89113	-1.933738
6.03055	7.77442323	-1.9524025	-13.592826	28.902973	-1.934933
6.0306	7.68115723	-1.9530821	-13.591381	28.914816	-1.936128
6.03065	7.84104223	-1.9537616	-13.589935	28.926659	-1.936128
6.0307	7.85436623	-1.9544411	-13.588488	28.938502	-1.937323
6.03075	7.85436623	-1.9551205	-13.587041	28.950345	-1.937323
6.0308	7.81439423	-1.9557998	-13.585593	28.962189	-1.938518
6.03085	7.81439423	-1.9564791	-13.584145	28.974032	-1.938518
6.0309	7.90766123	-1.9571582	-13.582696	28.985875	-1.939713
6.03095	7.97428023	-1.9578373	-13.581246	28.997718	-1.940908
6.031	7.82771823	-1.9585163	-13.579796	29.009561	-1.940908
6.03105	7.81439423	-1.9591953	-13.578345	29.021404	-1.942103
6.0311	7.88101323	-1.9598742	-13.576894	29.033247	-1.942103
6.03115	7.90766123	-1.960553	-13.575442	29.045091	-1.943297
6.0312	7.77442323	-1.9612317	-13.573989	29.056934	-1.943297
6.03125	7.84104223	-1.9619104	-13.572536	29.068777	-1.944492
6.0313	7.89433723	-1.962589	-13.571082	29.08062	-1.944492
6.03135	7.96095623	-1.9632675	-13.569628	29.092463	-1.945687
6.0314	7.82771823	-1.9639459	-13.568173	29.104306	-1.946882
6.03145	7.81439423	-1.9646243	-13.566718	29.116149	-1.946882
6.0315	7.78774723	-1.9653026	-13.565262	29.127993	-1.948077
6.03155	7.78774723	-1.9659808	-13.563805	29.139836	-1.948077
6.0316	7.86768923	-1.966659	-13.562348	29.151679	-1.949272
6.03165	7.89433723	-1.9673371	-13.56089	29.163522	-1.949272
6.0317	7.82771823	-1.9680151	-13.559431	29.175365	-1.950467
6.03175	7.88101323	-1.968693	-13.557972	29.187208	-1.950467
6.0318	8.04089923	-1.9693709	-13.556513	29.199051	-1.951662
6.03185	7.85436623	-1.9700487	-13.555052	29.210894	-1.952857
6.0319	7.85436623	-1.9707264	-13.553591	29.222738	-1.952857
6.03195	7.77442323	-1.971404	-13.55213	29.234581	-1.954052
6.032	7.92098523	-1.9720816	-13.550668	29.246424	-1.954052
6.03205	7.94763223	-1.9727591	-13.549205	29.258267	-1.955247
6.0321	7.94763223	-1.9734365	-13.547742	29.27011	-1.955247
6.03215	7.82771823	-1.9741139	-13.546278	29.281953	-1.956442
6.0322	7.82771823	-1.9747911	-13.544814	29.293796	-1.957637
6.03225	7.93430823	-1.9754684	-13.543349	29.30564	-1.957637
6.0323	7.93430823	-1.9761455	-13.541883	29.317483	-1.958831
6.03235	7.84104223	-1.9768225	-13.540417	29.329326	-1.958831
6.0324	7.78774723	-1.9774995	-13.53895	29.341169	-1.960026
6.03245	7.93430823	-1.9781764	-13.537483	29.353012	-1.960026
6.0325	7.89433723	-1.9788533	-13.536015	29.364855	-1.961221
6.03255	7.84104223	-1.97953	-13.534547	29.376698	-1.961221
6.0326	7.80107123	-1.9802067	-13.533077	29.388542	-1.962416
6.03265	7.89433723	-1.9808833	-13.531608	29.400385	-1.963611
6.0327	7.94763223	-1.9815599	-13.530137	29.412228	-1.963611
6.03275	7.88101323	-1.9822364	-13.528667	29.424071	-1.964806
6.0328	7.74777523	-1.9829128	-13.527195	29.435914	-1.964806
6.03285	7.85436623	-1.9835891	-13.525723	29.447757	-1.966001
6.0329	7.94763223	-1.9842653	-13.52425	29.4596	-1.966001
6.03295	7.89433723	-1.9849415	-13.522777	29.471444	-1.967196
6.033	7.86768923	-1.9856176	-13.521303	29.483287	-1.968391
6.03305	7.81439423	-1.9862936	-13.519829	29.49513	-1.968391
6.0331	7.96095623	-1.9869696	-13.518354	29.506973	-1.969586
6.03315	7.94763223	-1.9876455	-13.516878	29.518816	-1.969586
6.0332	7.88101323	-1.9883213	-13.515402	29.530659	-1.970781
6.03325	7.81439423	-1.988997	-13.513925	29.542502	-1.970781
6.0333	7.85436623	-1.9896727	-13.512447	29.554345	-1.971976
6.03335	7.89433723	-1.9903483	-13.510969	29.566189	-1.971976
6.0334	7.89433723	-1.9910238	-13.509491	29.578032	-1.973171
6.03345	7.86768923	-1.9916992	-13.508012	29.589875	-1.974366
6.0335	7.88101323	-1.9923746	-13.506532	29.601718	-1.974366
6.03355	7.96095623	-1.9930499	-13.505051	29.613561	-1.975561
6.0336	7.88101323	-1.9937251	-13.50357	29.625404	-1.975561
6.03365	7.94763223	-1.9944002	-13.502089	29.637247	-1.976755
6.0337	7.89433723	-1.9950753	-13.500607	29.649091	-1.976755
6.03375	7.93430823	-1.9957503	-13.499124	29.660934	-1.97795
6.0338	7.92098523	-1.9964252	-13.497641	29.672777	-1.979145
6.03385	7.86768923	-1.9971	-13.496157	29.68462	-1.979145
6.0339	7.82771823	-1.9977748	-13.494672	29.696463	-1.98034
6.03395	7.86768923	-1.9984495	-13.493187	29.708306	-1.98034
6.034	7.97428023	-1.9991241	-13.491701	29.720149	-1.981535
6.03405	7.94763223	-1.9997987	-13.490215	29.731993	-1.981535
6.0341	8.09419423	-2.0004731	-13.488728	29.743836	-1.98273
6.03415	7.89433723	-2.0011475	-13.487241	29.755679	-1.983925
6.0342	7.93430823	-2.0018219	-13.485753	29.767522	-1.983925
6.03425	7.97428023	-2.0024961	-13.484264	29.779365	-1.98512
6.0343	7.94763223	-2.0031703	-13.482775	29.791208	-1.98512
6.03435	7.84104223	-2.0038444	-13.481285	29.803051	-1.986315
6.0344	7.88101323	-2.0045184	-13.479794	29.814895	-1.986315
6.03445	7.94763223	-2.0051924	-13.478303	29.826738	-1.98751
6.0345	7.89433723	-2.0058663	-13.476812	29.838581	-1.98751
6.03455	7.84104223	-2.0065401	-13.475319	29.850424	-1.988705
6.0346	7.82771823	-2.0072138	-13.473827	29.862267	-1.9899
6.03465	8.00092723	-2.0078874	-13.472333	29.87411	-1.9899
6.0347	7.97428023	-2.008561	-13.470839	29.885953	-1.991095
6.03475	7.94763223	-2.0092345	-13.469345	29.897796	-1.991095
6.0348	7.88101323	-2.009908	-13.467849	29.90964	-1.99229
6.03485	7.97428023	-2.0105813	-13.466354	29.921483	-1.99229
6.0349	7.98760323	-2.0112546	-13.464857	29.933326	-1.993485
6.03495	7.93430823	-2.0119278	-13.46336	29.945169	-1.993485
6.035	7.82771823	-2.0126009	-13.461863	29.957012	-1.99468
6.03505	7.96095623	-2.013274	-13.460365	29.968855	-1.995875
6.0351	8.05422223	-2.013947	-13.458866	29.980698	-1.995875
6.03515	7.98760323	-2.0146199	-13.457367	29.992542	-1.99707
6.0352	7.92098523	-2.0152927	-13.455867	30.004385	-1.99707
6.03525	7.89433723	-2.0159655	-13.454366	30.016228	-1.998265
6.0353	8.01425123	-2.0166381	-13.452865	30.028071	-1.998265
6.03535	7.96095623	-2.0173107	-13.451363	30.039914	-1.99946
6.0354	7.94763223	-2.0179833	-13.449861	30.051757	-2.000655
6.03545	7.90766123	-2.0186557	-13.448358	30.0636	-2.000655
6.0355	7.94763223	-2.0193281	-13.446855	30.075444	-2.00185
6.03555	7.98760323	-2.0200004	-13.445351	30.087287	-2.00185
6.0356	7.96095623	-2.0206726	-13.443846	30.09913	-2.003044
6.03565	7.96095623	-2.0213448	-13.442341	30.110973	-2.003044
6.0357	7.89433723	-2.0220169	-13.440835	30.122816	-2.004239
6.03575	8.04089923	-2.0226889	-13.439328	30.134659	-2.004239
6.0358	7.92098523	-2.0233608	-13.437821	30.146502	-2.005434
6.03585	8.05422223	-2.0240327	-13.436314	30.158346	-2.006629
6.0359	7.89433723	-2.0247044	-13.434806	30.170189	-2.006629
6.03595	7.93430823	-2.0253761	-13.433297	30.182032	-2.007824
6.036	7.94763223	-2.0260478	-13.431787	30.193875	-2.007824
6.03605	7.96095623	-2.0267193	-13.430277	30.205718	-2.009019
6.0361	7.90766123	-2.0273908	-13.428767	30.217561	-2.009019
6.03615	7.93430823	-2.0280622	-13.427256	30.229404	-2.010214
6.0362	8.01425123	-2.0287335	-13.425744	30.241247	-2.010214
6.03625	7.98760323	-2.0294048	-13.424231	30.253091	-2.011409
6.0363	7.97428023	-2.0300759	-13.422719	30.264934	-2.012604
6.03635	7.88101323	-2.030747	-13.421205	30.276777	-2.012604
6.0364	7.98760323	-2.0314181	-13.419691	30.28862	-2.013799
6.03645	8.00092723	-2.032089	-13.418176	30.300463	-2.013799
6.0365	7.98760323	-2.0327599	-13.416661	30.312306	-2.014994
6.03655	7.82771823	-2.0334307	-13.415145	30.324149	-2.014994
6.0366	7.92098523	-2.0341014	-13.413628	30.335993	-2.016189
6.03665	8.05422223	-2.034772	-13.412111	30.347836	-2.016189
6.0367	8.01425123	-2.0354426	-13.410594	30.359679	-2.017384
6.03675	7.96095623	-2.0361131	-13.409075	30.371522	-2.018579
6.0368	7.93430823	-2.0367835	-13.407556	30.383365	-2.018579
6.03685	8.08087023	-2.0374539	-13.406037	30.395208	-2.019774
6.0369	7.96095623	-2.0381241	-13.404517	30.407051	-2.019774
6.03695	7.94763223	-2.0387943	-13.402996	30.418895	-2.020969
6.037	7.85436623	-2.0394644	-13.401475	30.430738	-2.020969
6.03705	7.94763223	-2.0401345	-13.399953	30.442581	-2.022164
6.0371	7.94763223	-2.0408044	-13.398431	30.454424	-2.022164
6.03715	7.94763223	-2.0414743	-13.396908	30.466267	-2.023359
6.0372	7.86768923	-2.0421441	-13.395384	30.47811	-2.024554
6.03725	7.96095623	-2.0428138	-13.39386	30.489953	-2.024554
6.0373	8.05422223	-2.0434835	-13.392335	30.501797	-2.025749
6.03735	7.97428023	-2.0441531	-13.39081	30.51364	-2.025749
6.0374	7.92098523	-2.0448226	-13.389284	30.525483	-2.026944
6.03745	7.90766123	-2.045492	-13.387757	30.537326	-2.026944
6.0375	7.97428023	-2.0461614	-13.38623	30.549169	-2.028139
6.03755	7.96095623	-2.0468306	-13.384702	30.561012	-2.028139
6.0376	7.94763223	-2.0474998	-13.383174	30.572855	-2.029334
6.03765	7.90766123	-2.0481689	-13.381645	30.584698	-2.029334
6.0377	7.96095623	-2.048838	-13.380116	30.596542	-2.030529
6.03775	8.05422223	-2.049507	-13.378585	30.608385	-2.031724
6.0378	7.98760323	-2.0501758	-13.377055	30.620228	-2.031724
6.03785	7.97428023	-2.0508447	-13.375523	30.632071	-2.032919
6.0379	8.00092723	-2.0515134	-13.373991	30.643914	-2.032919
6.03795	8.04089923	-2.0521821	-13.372459	30.655757	-2.034114
6.038	8.04089923	-2.0528506	-13.370926	30.6676	-2.034114
6.03805	7.98760323	-2.0535192	-13.369392	30.679444	-2.035309
6.0381	7.90766123	-2.0541876	-13.367858	30.691287	-2.036504
6.03815	8.00092723	-2.0548559	-13.366323	30.70313	-2.036504
6.0382	7.98760323	-2.0555242	-13.364788	30.714973	-2.037699
6.03825	7.93430823	-2.0561924	-13.363252	30.726816	-2.037699
6.0383	7.90766123	-2.0568605	-13.361715	30.738659	-2.038894
6.03835	7.97428023	-2.0575286	-13.360178	30.750502	-2.038894
6.0384	8.02757523	-2.0581966	-13.35864	30.762346	-2.040089
6.03845	7.97428023	-2.0588645	-13.357101	30.774189	-2.040089
6.0385	7.96095623	-2.0595323	-13.355562	30.786032	-2.041284
6.03855	7.93430823	-2.0602	-13.354023	30.797875	-2.042479
6.0386	8.02757523	-2.0608677	-13.352483	30.809718	-2.042479
6.03865	8.04089923	-2.0615353	-13.350942	30.821561	-2.043674
6.0387	8.02757523	-2.0622028	-13.349401	30.833404	-2.043674
6.03875	7.88101323	-2.0628702	-13.347859	30.845248	-2.044869
6.0388	7.97428023	-2.0635376	-13.346316	30.857091	-2.044869
6.03885	8.09419423	-2.0642048	-13.344773	30.868934	-2.046064
6.0389	8.00092723	-2.064872	-13.343229	30.880777	-2.046064
6.03895	7.96095623	-2.0655392	-13.341685	30.89262	-2.047259
6.039	7.94763223	-2.0662062	-13.34014	30.904463	-2.048454
6.03905	8.09419423	-2.0668732	-13.338594	30.916306	-2.048454
6.0391	8.00092723	-2.0675401	-13.337048	30.928149	-2.049649
6.03915	8.00092723	-2.0682069	-13.335502	30.939993	-2.049649
6.0392	7.93430823	-2.0688736	-13.333954	30.951836	-2.050844
6.03925	8.04089923	-2.0695403	-13.332406	30.963679	-2.050844
6.0393	8.06754623	-2.0702068	-13.330858	30.975522	-2.052039
6.03935	8.02757523	-2.0708734	-13.329309	30.987365	-2.052039
6.0394	7.90766123	-2.0715398	-13.327759	30.999208	-2.053234
6.03945	8.02757523	-2.0722061	-13.326209	31.011051	-2.054429
6.0395	8.06754623	-2.0728724	-13.324658	31.022895	-2.054429
6.03955	7.98760323	-2.0735386	-13.323107	31.034738	-2.055624
6.0396	8.01425123	-2.0742047	-13.321555	31.046581	-2.055624
6.03965	7.97428023	-2.0748707	-13.320002	31.058424	-2.056819
6.0397	8.12084123	-2.0755367	-13.318449	31.070267	-2.056819
6.03975	8.06754623	-2.0762026	-13.316895	31.08211	-2.058014
6.0398	8.02757523	-2.0768684	-13.31534	31.093953	-2.058014
6.03985	7.97428023	-2.0775341	-13.313785	31.105797	-2.059209
6.0399	7.98760323	-2.0781998	-13.31223	31.11764	-2.060404
6.03995	8.01425123	-2.0788653	-13.310674	31.129483	-2.060404
6.04	7.98760323	-2.0795308	-13.309117	31.141326	-2.061599
6.04005	7.93430823	-2.0801963	-13.30756	31.153169	-2.061599
6.0401	7.97428023	-2.0808616	-13.306002	31.165012	-2.062794
6.04015	8.01425123	-2.0815269	-13.304443	31.176855	-2.062794
6.0402	7.98760323	-2.082192	-13.302884	31.188699	-2.063989
6.04025	8.02757523	-2.0828571	-13.301324	31.200542	-2.065184
6.0403	8.00092723	-2.0835222	-13.299764	31.212385	-2.065184
6.04035	7.97428023	-2.0841871	-13.298203	31.224228	-2.066379
6.0404	8.00092723	-2.084852	-13.296641	31.236071	-2.066379
6.04045	8.01425123	-2.0855168	-13.295079	31.247914	-2.067574
6.0405	7.94763223	-2.0861815	-13.293517	31.259757	-2.067574
6.04055	7.94763223	-2.0868461	-13.291953	31.2716	-2.068769
6.0406	8.04089923	-2.0875107	-13.29039	31.283444	-2.068769
6.04065	8.01425123	-2.0881752	-13.288825	31.295287	-2.069964
6.0407	8.00092723	-2.0888396	-13.28726	31.30713	-2.071159
6.04075	7.97428023	-2.0895039	-13.285694	31.318973	-2.071159
6.0408	8.06754623	-2.0901682	-13.284128	31.330816	-2.072354
6.04085	8.05422223	-2.0908323	-13.282561	31.342659	-2.072354
6.0409	8.00092723	-2.0914964	-13.280994	31.354502	-2.073549
6.04095	7.86768923	-2.0921604	-13.279426	31.366346	-2.073549
6.041	7.92098523	-2.0928244	-13.277857	31.378189	-2.074744
6.04105	8.02757523	-2.0934882	-13.276288	31.390032	-2.074744
6.0411	8.00092723	-2.094152	-13.274718	31.401875	-2.075939
6.04115	7.92098523	-2.0948157	-13.273148	31.413718	-2.077134
6.0412	7.94763223	-2.0954793	-13.271577	31.425561	-2.077134
6.04125	8.08087023	-2.0961428	-13.270005	31.437404	-2.078329
6.0413	8.04089923	-2.0968063	-13.268433	31.449248	-2.078329
6.04135	8.05422223	-2.0974697	-13.26686	31.461091	-2.079524
6.0414	7.93430823	-2.098133	-13.265287	31.472934	-2.079524
6.04145	7.98760323	-2.0987962	-13.263713	31.484777	-2.080719
6.0415	7.98760323	-2.0994594	-13.262139	31.49662	-2.080719
6.04155	7.92098523	-2.1001224	-13.260563	31.508463	-2.081914
6.0416	7.82771823	-2.1007854	-13.258988	31.520306	-2.083109
6.04165	7.92098523	-2.1014483	-13.257411	31.53215	-2.083109
6.0417	8.04089923	-2.1021111	-13.255834	31.543993	-2.084304
6.04175	7.96095623	-2.1027739	-13.254257	31.555836	-2.084304
6.0418	7.97428023	-2.1034366	-13.252679	31.567679	-2.0855
6.04185	7.92098523	-2.1040992	-13.2511	31.579522	-2.0855
6.0419	8.00092723	-2.1047617	-13.249521	31.591365	-2.086695
6.04195	7.96095623	-2.1054241	-13.247941	31.603208	-2.086695
6.042	7.89433723	-2.1060865	-13.246361	31.615051	-2.08789
6.04205	7.82771823	-2.1067488	-13.24478	31.626895	-2.089085
6.0421	7.90766123	-2.107411	-13.243198	31.638738	-2.089085
6.04215	8.00092723	-2.1080731	-13.241616	31.650581	-2.09028
6.0422	7.94763223	-2.1087351	-13.240033	31.662424	-2.09028
6.04225	7.96095623	-2.1093971	-13.238449	31.674267	-2.091475
6.0423	7.96095623	-2.110059	-13.236865	31.68611	-2.091475
6.04235	8.04089923	-2.1107208	-13.235281	31.697953	-2.09267
6.0424	8.00092723	-2.1113825	-13.233696	31.709797	-2.09267
6.04245	7.98760323	-2.1120441	-13.23211	31.72164	-2.093865
6.0425	7.85436623	-2.1127057	-13.230523	31.733483	-2.093865
6.04255	7.89433723	-2.1133672	-13.228936	31.745326	-2.09506
6.0426	7.96095623	-2.1140286	-13.227349	31.757169	-2.096255
6.04265	8.02757523	-2.1146899	-13.225761	31.769012	-2.096255
6.0427	7.93430823	-2.1153512	-13.224172	31.780855	-2.09745
6.04275	7.92098523	-2.1160123	-13.222583	31.792699	-2.09745
6.0428	8.04089923	-2.1166734	-13.220993	31.804542	-2.098645
6.04285	8.02757523	-2.1173344	-13.219402	31.816385	-2.098645
6.0429	8.16081323	-2.1179954	-13.217811	31.828228	-2.09984
6.04295	7.90766123	-2.1186562	-13.216219	31.840071	-2.09984
6.043	8.01425123	-2.119317	-13.214627	31.851914	-2.101035
6.04305	8.01425123	-2.1199777	-13.213034	31.863757	-2.10223
6.0431	7.92098523	-2.1206383	-13.211441	31.875601	-2.10223
6.04315	7.76109923	-2.1212988	-13.209847	31.887444	-2.103425
6.0432	7.92098523	-2.1219593	-13.208252	31.899287	-2.103425
6.04325	8.13416523	-2.1226197	-13.206657	31.91113	-2.10462
6.0433	8.01425123	-2.1232799	-13.205061	31.922973	-2.10462
6.04335	7.93430823	-2.1239402	-13.203464	31.934816	-2.105815
6.0434	8.01425123	-2.1246003	-13.201867	31.946659	-2.105815
6.04345	8.04089923	-2.1252603	-13.20027	31.958502	-2.10701
6.0435	7.84104223	-2.1259203	-13.198672	31.970346	-2.108205
6.04355	7.93430823	-2.1265802	-13.197073	31.982189	-2.108205
6.0436	7.80107123	-2.12724	-13.195473	31.994032	-2.1094
6.04365	7.97428023	-2.1278998	-13.193873	32.005875	-2.1094
6.0437	7.98760323	-2.1285594	-13.192273	32.017718	-2.110596
6.04375	8.04089923	-2.129219	-13.190672	32.029561	-2.110596
6.0438	7.92098523	-2.1298785	-13.18907	32.041404	-2.111791
6.04385	7.96095623	-2.1305379	-13.187467	32.053248	-2.111791
6.0439	7.96095623	-2.1311972	-13.185864	32.065091	-2.112986
6.04395	7.92098523	-2.1318565	-13.184261	32.076934	-2.112986
6.044	7.85436623	-2.1325157	-13.182657	32.088777	-2.114181
6.04405	7.90766123	-2.1331747	-13.181052	32.10062	-2.115376
6.0441	8.01425123	-2.1338338	-13.179447	32.112463	-2.115376
6.04415	7.96095623	-2.1344927	-13.177841	32.124306	-2.116571
6.0442	7.96095623	-2.1351515	-13.176234	32.13615	-2.116571
6.04425	7.97428023	-2.1358103	-13.174627	32.147993	-2.117766
6.0443	8.02757523	-2.136469	-13.173019	32.159836	-2.117766
6.04435	8.05422223	-2.1371276	-13.171411	32.171679	-2.118961
6.0444	8.02757523	-2.1377861	-13.169802	32.183522	-2.118961
6.04445	7.96095623	-2.1384446	-13.168193	32.195365	-2.120156
6.0445	8.00092723	-2.139103	-13.166583	32.207208	-2.121351
6.04455	8.00092723	-2.1397613	-13.164972	32.219052	-2.121351
6.0446	7.97428023	-2.1404195	-13.163361	32.230895	-2.122546
6.04465	7.94763223	-2.1410776	-13.161749	32.242738	-2.122546
6.0447	7.92098523	-2.1417356	-13.160137	32.254581	-2.123741
6.04475	7.98760323	-2.1423936	-13.158524	32.266424	-2.123741
6.0448	8.02757523	-2.1430515	-13.15691	32.278267	-2.124936
6.04485	8.05422223	-2.1437093	-13.155296	32.29011	-2.124936
6.0449	7.92098523	-2.144367	-13.153681	32.301953	-2.126131
6.04495	7.92098523	-2.1450247	-13.152066	32.313797	-2.127326
6.045	8.01425123	-2.1456822	-13.15045	32.32564	-2.127326
6.04505	8.00092723	-2.1463397	-13.148833	32.337483	-2.128522
6.0451	8.00092723	-2.1469971	-13.147216	32.349326	-2.128522
6.04515	7.98760323	-2.1476544	-13.145598	32.361169	-2.129717
6.0452	8.05422223	-2.1483117	-13.14398	32.373012	-2.129717
6.04525	8.04089923	-2.1489688	-13.142361	32.384855	-2.130912
6.0453	8.04089923	-2.1496259	-13.140741	32.396699	-2.130912
6.04535	7.94763223	-2.1502829	-13.139121	32.408542	-2.132107
6.0454	8.04089923	-2.1509398	-13.1375	32.420385	-2.133302
6.04545	8.09419423	-2.1515967	-13.135879	32.432228	-2.133302
6.0455	8.01425123	-2.1522534	-13.134257	32.444071	-2.134497
6.04555	8.04089923	-2.1529101	-13.132635	32.455914	-2.134497
6.0456	7.93430823	-2.1535667	-13.131012	32.467757	-2.135692
6.04565	8.12084123	-2.1542232	-13.129388	32.479601	-2.135692
6.0457	8.04089923	-2.1548796	-13.127764	32.491444	-2.136887
6.04575	8.01425123	-2.155536	-13.126139	32.503287	-2.136887
6.0458	7.84104223	-2.1561922	-13.124513	32.51513	-2.138082
6.04585	7.98760323	-2.1568484	-13.122887	32.526973	-2.139277
6.0459	8.04089923	-2.1575045	-13.121261	32.538816	-2.139277
6.04595	7.98760323	-2.1581605	-13.119633	32.550659	-2.140472
6.046	7.88101323	-2.1588165	-13.118005	32.562502	-2.140472
6.04605	7.98760323	-2.1594723	-13.116377	32.574346	-2.141667
6.0461	8.05422223	-2.1601281	-13.114748	32.586189	-2.141667
6.04615	8.04089923	-2.1607838	-13.113118	32.598032	-2.142863
6.0462	8.02757523	-2.1614394	-13.111488	32.609875	-2.142863
6.04625	8.01425123	-2.162095	-13.109857	32.621718	-2.144058
6.0463	8.10751723	-2.1627504	-13.108226	32.633561	-2.145253
6.04635	8.08087023	-2.1634058	-13.106594	32.645404	-2.145253
6.0464	8.05422223	-2.1640611	-13.104962	32.657248	-2.146448
6.04645	8.00092723	-2.1647163	-13.103328	32.669091	-2.146448
6.0465	8.05422223	-2.1653714	-13.101695	32.680934	-2.147643
6.04655	8.05422223	-2.1660264	-13.10006	32.692777	-2.147643
6.0466	7.98760323	-2.1666814	-13.098425	32.70462	-2.148838
