VARIABLES="time""xi""dxi""ddxi""phi""dphi""ddphi"
ZONE T="TH T1-94_A100 agua_new"
 1.290000e-01 -1.679347e-04 -1.632831e-02 -5.317449e-01 0 -2.208436e-44 -7.650246e-41
 1.300000e-01 -1.815485e-04 -1.686596e-02 -5.435607e-01 0 8.241994e-44 2.855111e-40
 1.310000e-01 -1.958933e-04 -1.741398e-02 -5.524676e-01 0 -3.075954e-43 -1.065542e-39
 1.320000e-01 -2.108777e-04 -1.797352e-02 -5.666201e-01 0 1.147962e-42 3.976656e-39
 1.330000e-01 -2.265017e-04 -1.854434e-02 -5.750190e-01 0 -4.284252e-42 -1.484108e-38
 1.340000e-01 -2.427652e-04 -1.912628e-02 -5.888675e-01 0 1.598904e-41 5.538767e-38
 1.350000e-01 -2.596683e-04 -1.972021e-02 -5.989905e-01 0 -5.967193e-41 -2.067096e-37
 1.360000e-01 -2.772110e-04 -2.032591e-02 -6.124073e-01 0 2.226987e-40 7.714508e-37
 1.370000e-01 -2.953932e-04 -2.094338e-02 -6.225327e-01 0 -8.311227e-40 -2.879094e-36
 1.380000e-01 -3.142151e-04 -2.157283e-02 -6.363702e-01 0 3.101792e-39 1.074492e-35
 1.390000e-01 -3.336765e-04 -2.221342e-02 -6.448102e-01 0 -1.157605e-38 -4.010060e-35
 1.400000e-01 -3.538689e-04 -2.286523e-02 -6.588087e-01 0 4.320239e-38 1.496575e-34
 1.410000e-01 -3.747008e-04 -2.352878e-02 -6.682913e-01 0 -1.612335e-37 -5.585293e-34
 1.420000e-01 -3.961723e-04 -2.420191e-02 -6.779585e-01 0 6.017317e-37 2.084460e-33
 1.430000e-01 -4.182834e-04 -2.488659e-02 -6.914046e-01 0 -2.245693e-36 -7.779310e-33
 1.440000e-01 -4.411254e-04 -2.558323e-02 -7.018685e-01 0 8.381041e-36 2.903278e-32
 1.450000e-01 -4.646071e-04 -2.629132e-02 -7.143226e-01 0 -3.127847e-35 -1.083518e-31
 1.460000e-01 -4.888196e-04 -2.700938e-02 -7.217982e-01 0 1.167328e-34 4.043744e-31
 1.470000e-01 -5.136718e-04 -2.773772e-02 -7.348795e-01 0 -4.356529e-34 -1.509146e-30
 1.480000e-01 -5.392548e-04 -2.847658e-02 -7.428346e-01 0 1.625879e-33 5.632209e-30
 1.490000e-01 -5.654775e-04 -2.922468e-02 -7.533692e-01 0 -6.067862e-33 -2.101969e-29
 1.500000e-01 -5.924311e-04 -2.998072e-02 -7.587133e-01 0 2.264557e-32 7.844656e-29
 1.510000e-01 -6.200243e-04 -3.074504e-02 -7.699187e-01 0 -8.451442e-32 -2.927665e-28
 1.520000e-01 -6.483484e-04 -3.151759e-02 -7.751906e-01 0 3.154121e-31 1.092620e-27
 1.530000e-01 -6.774035e-04 -3.229512e-02 -7.798558e-01 0 -1.177134e-30 -4.077712e-27
 1.540000e-01 -7.071895e-04 -3.307840e-02 -7.867216e-01 0 4.393124e-30 1.521823e-26
 1.550000e-01 -7.377065e-04 -3.386754e-02 -7.915498e-01 0 -1.639536e-29 -5.679520e-26
 1.560000e-01 -7.689544e-04 -3.466140e-02 -7.961696e-01 0 6.118832e-29 2.119626e-25
 1.570000e-01 -8.009332e-04 -3.545823e-02 -7.975008e-01 0 -2.283579e-28 -7.910551e-25
