Time [s]	Weight_X_Position_smooth_splines [deg]	dx\dt Weight_X_Position_smooth_splines [deg\s]	dx\dt^2 Weight_X_Position_smooth_splines [deg\s^2]	Weight_X_Position_original [deg]	Roll_angle_response_empty [deg]	Roll_angle_response_water [deg]	Roll_angle_response_oil [deg]	Roll_angle_response_glycerin [deg]
5.005	-30.209921	351.97467	1213.0203	-29.989952	6.426	4.536	4.878	5.454
5.006	-29.857339	353.19065	1218.9388	-29.648418	6.426	4.536	4.878	5.454
5.007	-29.503538	354.41183	1219.0429	-29.315016	6.426	4.554	4.878	5.454
5.008	-29.148519	355.62207	1201.4271	-28.981613	6.426	4.554	4.878	5.454
5.009	-28.792299	356.81469	1183.8113	-28.640079	6.426	4.554	4.878	5.454
5.01	-28.434896	357.98969	1166.1955	-28.306677	6.426	4.554	4.878	5.454
5.011	-28.076326	359.14708	1148.5798	-27.965142	6.444	4.554	4.878	5.454
5.012	-27.716607	360.28685	1130.964	-27.615477	6.444	4.554	4.878	5.454
5.013	-27.355758	361.40901	1113.3482	-27.257679	6.444	4.554	4.878	5.436
5.014	-26.993795	362.51355	1095.7324	-26.908013	6.444	4.554	4.878	5.436
5.015	-26.630737	363.60047	1078.1166	-26.542083	6.444	4.572	4.878	5.436
5.016	-26.2666	364.66978	1060.5008	-26.184286	6.444	4.572	4.878	5.436
5.017	-25.901403	365.72147	1042.885	-25.826488	6.444	4.572	4.878	5.436
5.018	-25.535163	366.75555	1025.2692	-25.46869	6.444	4.572	4.878	5.436
5.019	-25.167898	367.77201	1007.6534	-25.119024	6.462	4.572	4.878	5.436
5.02	-24.799625	368.77086	990.03765	-24.77749	6.462	4.572	4.878	5.436
5.021	-24.430362	369.75209	972.42186	-24.435956	6.462	4.572	4.878	5.436
5.022	-24.060127	370.7157	954.80607	-24.102554	6.462	4.572	4.878	5.436
5.023	-23.688936	371.6617	937.19028	-23.76102	6.462	4.572	4.878	5.436
5.024	-23.316809	372.59008	919.57449	-23.419485	6.462	4.59	4.878	5.436
5.025	-22.943762	373.50085	901.9587	-23.069819	6.462	4.59	4.878	5.436
5.026	-22.569813	374.394	884.34292	-22.712022	6.462	4.59	4.878	5.436
5.027	-22.19498	375.26953	866.72713	-22.346092	6.462	4.59	4.878	5.436
5.028	-21.81928	376.12745	849.11134	-21.980163	6.462	4.59	4.878	5.436
5.029	-21.442731	376.96776	831.49555	-21.606102	6.48	4.59	4.878	5.436
5.03	-21.06535	377.79044	813.87976	-21.23204	6.48	4.59	4.878	5.418
5.031	-20.687156	378.59551	796.26397	-20.866111	6.48	4.59	4.878	5.418
5.032	-20.308165	379.38297	778.64818	-20.49205	6.48	4.59	4.878	5.418
5.033	-19.928396	380.15281	761.03239	-20.12612	6.48	4.59	4.878	5.418
5.034	-19.547866	380.90504	743.4166	-19.776454	6.48	4.59	4.878	5.418
5.035	-19.166592	381.63964	725.80081	-19.426788	6.48	4.59	4.878	5.418
5.036	-18.784592	382.35664	708.18503	-19.060859	6.48	4.59	4.878	5.418
5.037	-18.401884	383.05601	690.56924	-18.686798	6.48	4.59	4.878	5.418
5.038	-18.018486	383.73778	672.95345	-18.312736	6.48	4.608	4.878	5.418
5.039	-17.634415	384.40192	655.33766	-17.938675	6.48	4.608	4.878	5.418
5.04	-17.249688	385.04845	637.72187	-17.556482	6.48	4.608	4.878	5.4
5.041	-16.864324	385.67737	620.10608	-17.166158	6.48	4.608	4.878	5.4
5.042	-16.478339	386.28866	602.49029	-16.783965	6.48	4.608	4.878	5.4
5.043	-16.091752	386.88235	584.8745	-16.385508	6.48	4.608	4.878	5.4
5.044	-15.70458	387.45841	567.25871	-15.987051	6.48	4.608	4.878	5.4
5.045	-15.316841	388.01686	549.64292	-15.588595	6.48	4.608	4.878	5.4
5.046	-14.928552	388.5577	532.02714	-15.190138	6.48	4.608	4.878	5.4
5.047	-14.539732	389.08092	514.41135	-14.791682	6.48	4.608	4.878	5.4
5.048	-14.150396	389.58652	496.79556	-14.401357	6.48	4.608	4.878	5.382
5.049	-13.760565	390.07451	479.17977	-14.019164	6.48	4.608	4.878	5.382
5.05	-13.370253	390.54488	461.56398	-13.636971	6.48	4.608	4.878	5.382
5.051	-12.979481	390.99764	443.94819	-13.254778	6.48	4.608	4.878	5.382
5.052	-12.588264	391.43278	426.3324	-12.864453	6.48	4.608	4.86	5.382
5.053	-12.196621	391.8503	408.71661	-12.474129	6.48	4.608	4.86	5.382
5.054	-11.804569	392.25021	391.10082	-12.075672	6.48	4.608	4.86	5.364
5.055	-11.412126	392.6325	373.48504	-11.669084	6.48	4.608	4.86	5.364
5.056	-11.01931	392.99718	355.86925	-11.262496	6.48	4.608	4.86	5.364
5.057	-10.626138	393.34424	338.25346	-10.855907	6.48	4.608	4.86	5.364
5.058	-10.232627	393.67369	320.63767	-10.441187	6.48	4.608	4.86	5.364
5.059	-9.8387964	393.98552	303.02188	-10.034599	6.48	4.608	4.86	5.364
5.06	-9.4446623	394.27973	285.40609	-9.636142	6.48	4.608	4.86	5.346
5.061	-9.0502428	394.55633	267.7903	-9.245818	6.48	4.608	4.86	5.346
5.062	-8.6555555	394.81531	250.17451	-8.863625	6.48	4.608	4.86	5.346
5.063	-8.2606181	395.05668	232.55872	-8.481432	6.48	4.608	4.86	5.346
5.064	-7.865448	395.28043	214.94293	-8.099239	6.48	4.608	4.842	5.346
5.065	-7.4700631	395.48656	197.32715	-7.717046	6.48	4.608	4.842	5.328
5.066	-7.0744808	395.67508	179.71136	-7.326721	6.48	4.608	4.842	5.328
5.067	-6.6787188	395.84599	162.09557	-6.936396	6.48	4.608	4.842	5.328
5.068	-6.2827947	395.99927	144.47978	-6.53794	6.48	4.608	4.842	5.328
5.069	-5.8867261	396.13495	126.86399	-6.139483	6.48	4.608	4.842	5.328
5.07	-5.4905307	396.253	109.2482	-5.732895	6.48	4.608	4.842	5.31
5.071	-5.094226	396.35344	91.632411	-5.326307	6.48	4.608	4.842	5.31
5.072	-4.6978297	396.43627	74.016622	-4.92785	6.48	4.608	4.842	5.31
5.073	-4.3013593	396.50148	56.400834	-4.529394	6.48	4.608	4.824	5.31
5.074	-3.9048326	396.54907	38.785045	-4.139069	6.462	4.608	4.824	5.292
5.075	-3.508267	396.57905	21.169256	-3.756876	6.462	4.608	4.824	5.292
5.076	-3.1116804	396.59141	3.5534666	-3.40721	6.462	4.608	4.824	5.292
5.077	-2.7150901	396.58615	-14.062322	-3.016885	6.462	4.608	4.824	5.292
5.078	-2.3185139	396.56328	-31.678111	-2.618429	6.462	4.608	4.824	5.274
5.079	-1.9219694	396.5228	-49.2939	-2.21184	6.462	4.608	4.824	5.274
5.08	-1.5254742	396.46469	-66.909689	-1.805252	6.462	4.608	4.806	5.274
5.081	-1.1290459	396.38898	-84.525478	-1.3824	6.462	4.59	4.806	5.274
5.082	-0.73270211	396.29564	-102.14127	-0.96768	6.462	4.59	4.806	5.256
5.083	-0.33646048	396.18469	-119.75706	-0.55296	6.462	4.59	4.806	5.256
5.084	0.059661405	396.05613	-137.37285	-0.13824	6.444	4.59	4.806	5.256
5.085	0.45564591	395.90995	-154.98863	0.268348	6.444	4.59	4.806	5.256
5.086	0.85147543	395.74615	-172.60442	0.674937	6.444	4.59	4.806	5.238
5.087	1.2471323	395.56474	-190.22021	1.073393	6.444	4.59	4.788	5.238
5.088	1.642599	395.36571	-207.836	1.479981	6.444	4.59	4.788	5.238
5.089	2.0378579	395.14907	-225.45179	1.88657	6.444	4.59	4.788	5.22
5.09	2.4328913	394.91481	-243.06758	2.30129	6.444	4.59	4.788	5.22
5.091	2.8276816	394.66293	-260.68337	2.724142	6.426	4.59	4.788	5.22
5.092	3.2222113	394.39344	-278.29916	3.155125	6.426	4.59	4.77	5.22
5.093	3.6164627	394.10633	-295.91495	3.577977	6.426	4.59	4.77	5.202
5.094	4.0104181	393.80161	-313.53074	4.008961	6.426	4.572	4.77	5.202
5.095	4.40406	393.47927	-331.14652	4.439944	6.426	4.572	4.77	5.202
5.096	4.7973708	393.13932	-348.76231	4.862796	6.426	4.572	4.77	5.184
5.097	5.1903328	392.78175	-366.3781	5.285648	6.408	4.572	4.77	5.184
5.098	5.5829284	392.40656	-383.99389	5.692236	6.408	4.572	4.752	5.184
5.099	5.97514	392.01376	-401.60968	6.098824	6.408	4.572	4.752	5.166
5.1	6.3669503	391.60483	-413.61914	6.505413	6.408	4.572	4.752	5.166
5.101	6.7583472	391.1877	-420.64521	6.903869	6.408	4.572	4.752	5.166
5.102	7.1493234	390.76354	-427.67128	7.318589	6.39	4.554	4.734	5.166
5.103	7.5398719	390.33235	-434.69734	7.725177	6.39	4.554	4.734	5.148
5.104	7.9299857	389.89414	-441.72341	8.139898	6.39	4.554	4.734	5.148
5.105	8.3196578	389.44891	-448.74947	8.554618	6.39	4.554	4.734	5.148
5.106	8.7088812	388.99664	-455.77554	8.969338	6.39	4.554	4.734	5.13
5.107	9.0976488	388.53735	-462.8016	9.384058	6.372	4.554	4.716	5.13
5.108	9.4859536	388.07104	-469.82767	9.798778	6.372	4.554	4.716	5.112
5.109	9.8737885	387.5977	-476.85374	10.205366	6.372	4.536	4.716	5.112
5.11	10.261147	387.11733	-483.8798	10.603823	6.372	4.536	4.716	5.112
5.111	10.648021	386.62994	-490.90587	10.994147	6.354	4.536	4.698	5.094
5.112	11.034404	386.13552	-497.93193	11.37634	6.354	4.536	4.698	5.094
5.113	11.42029	385.63408	-504.958	11.758533	6.354	4.536	4.698	5.094
5.114	11.80567	385.1256	-511.98406	12.140726	6.354	4.536	4.698	5.076
5.115	12.190538	384.61011	-519.01013	12.522919	6.354	4.518	4.68	5.076
5.116	12.574888	384.08758	-526.0362	12.872585	6.336	4.518	4.68	5.076
5.117	12.958711	383.55804	-533.06226	13.254778	6.336	4.518	4.68	5.058
5.118	13.342002	383.02146	-540.08833	13.645103	6.336	4.518	4.68	5.058
5.119	13.724752	382.47786	-547.11439	14.035428	6.336	4.518	4.662	5.058
5.12	14.106955	381.92723	-554.14046	14.425752	6.318	4.518	4.662	5.04
5.121	14.488604	381.36958	-561.16652	14.816077	6.318	4.518	4.662	5.04
5.122	14.869692	380.8049	-568.19259	15.190138	6.318	4.5	4.644	5.022
5.123	15.250211	380.23319	-575.21866	15.556068	6.3	4.5	4.644	5.022
5.124	15.630156	379.65446	-582.24472	15.905734	6.3	4.5	4.644	5.022
5.125	16.009518	379.0687	-589.27079	16.263532	6.3	4.5	4.644	5.004
5.126	16.388291	378.47592	-596.29685	16.621329	6.3	4.5	4.626	5.004
5.127	16.766467	377.87611	-603.32292	16.979127	6.282	4.482	4.626	4.986
5.128	17.144041	377.26927	-610.34898	17.345056	6.282	4.482	4.626	4.986
5.129	17.521004	376.65541	-617.37505	17.710986	6.282	4.482	4.608	4.986
5.13	17.897349	376.03452	-624.40112	18.085047	6.264	4.482	4.608	4.968
5.131	18.27307	375.40661	-631.42718	18.459108	6.264	4.482	4.608	4.968
5.132	18.64816	374.77167	-638.45325	18.833169	6.264	4.464	4.608	4.95
5.133	19.022611	374.1297	-645.47931	19.207231	6.264	4.464	4.59	4.95
5.134	19.396417	373.48071	-652.50538	19.581292	6.246	4.464	4.59	4.95
5.135	19.76957	372.82469	-659.53144	19.93909	6.246	4.464	4.59	4.932
5.136	20.142064	372.16165	-666.55751	20.296887	6.246	4.446	4.572	4.932
5.137	20.513891	371.49158	-673.58358	20.654685	6.228	4.446	4.572	4.914
5.138	20.885045	370.81448	-680.60964	21.004351	6.228	4.446	4.572	4.914
5.139	21.255518	370.13036	-687.63571	21.354017	6.228	4.446	4.554	4.896
5.14	21.625303	369.43921	-694.66177	21.711815	6.21	4.446	4.554	4.896
5.141	21.994394	368.74103	-701.68784	22.069612	6.21	4.428	4.554	4.878
5.142	22.362783	368.03583	-708.7139	22.435542	6.21	4.428	4.536	4.878
5.143	22.730463	367.32361	-715.73997	22.793339	6.192	4.428	4.536	4.878
5.144	23.097428	366.60435	-722.76604	23.159269	6.192	4.428	4.536	4.86
5.145	23.46367	365.87807	-729.7921	23.53333	6.174	4.41	4.518	4.86
5.146	23.829182	365.14477	-736.81817	23.89926	6.174	4.41	4.518	4.842
5.147	24.193957	364.40444	-743.84423	24.273321	6.174	4.41	4.518	4.842
5.148	24.557988	363.65708	-750.8703	24.655514	6.156	4.41	4.5	4.824
5.149	24.921269	362.9027	-757.89636	25.021443	6.156	4.392	4.5	4.824
5.15	25.283791	362.14129	-764.92243	25.387373	6.156	4.392	4.5	4.806
5.151	25.645549	361.37285	-771.9485	25.753302	6.138	4.392	4.482	4.806
5.152	26.006535	360.59739	-778.97456	26.102968	6.138	4.392	4.482	4.788
5.153	26.366741	359.8149	-786.00063	26.460766	6.12	4.374	4.464	4.788
5.154	26.726162	359.02539	-793.02669	26.810432	6.12	4.374	4.464	4.77
5.155	27.08479	358.22885	-800.05276	27.168229	6.12	4.374	4.464	4.77
5.156	27.442618	357.42528	-807.07882	27.517895	6.102	4.374	4.446	4.752
5.157	27.799638	356.61469	-814.10489	27.875693	6.102	4.356	4.446	4.752
5.158	28.155845	355.79707	-821.13096	28.241622	6.084	4.356	4.446	4.734
5.159	28.51123	354.97243	-828.15702	28.59942	6.084	4.356	4.428	4.734
5.16	28.865787	354.14076	-835.18309	28.924691	6.084	4.338	4.428	4.716
5.161	29.219509	353.30206	-842.20915	29.298752	6.066	4.338	4.41	4.716
5.162	29.572389	352.45634	-849.23522	29.672813	6.066	4.338	4.41	4.698
5.163	29.924419	351.60359	-856.26128	30.030611	6.048	4.338	4.41	4.698
5.164	30.275594	350.74382	-863.28735	30.39654	6.048	4.32	4.392	4.68
5.165	30.625905	349.87702	-870.31342	30.746206	6.048	4.32	4.392	4.68
5.166	30.975345	349.00319	-877.33948	31.08774	6.03	4.32	4.392	4.662
5.167	31.323909	348.12234	-884.36555	31.421143	6.03	4.302	4.374	4.662
5.168	31.671588	347.23446	-891.39161	31.754545	6.012	4.302	4.374	4.644
5.169	32.018375	346.33956	-898.41768	32.087948	6.012	4.302	4.356	4.644
5.17	32.364265	345.43763	-905.44374	32.42135	5.994	4.302	4.356	4.626
5.171	32.709248	344.52867	-912.46981	32.762884	5.994	4.284	4.356	4.626
5.172	33.05332	343.61269	-919.49588	33.104418	5.976	4.284	4.338	4.608
5.173	33.396471	342.68968	-926.52194	33.445953	5.976	4.284	4.338	4.608
5.174	33.738697	341.75964	-933.54801	33.787487	5.976	4.266	4.32	4.59
5.175	34.079988	340.82258	-940.57407	34.137153	5.958	4.266	4.32	4.59
5.176	34.420339	339.87849	-947.60014	34.486819	5.958	4.266	4.32	4.572
5.177	34.759743	338.92738	-954.6262	34.828353	5.94	4.248	4.302	4.572
5.178	35.098192	337.96924	-961.65227	35.161755	5.94	4.248	4.302	4.554
5.179	35.435679	337.00408	-968.67834	35.487026	5.922	4.248	4.284	4.536
5.18	35.772198	336.03189	-975.7044	35.804165	5.922	4.23	4.284	4.536
5.181	36.10774	335.05267	-982.73047	36.121304	5.904	4.23	4.266	4.518
5.182	36.442301	334.06642	-989.75653	36.430311	5.904	4.23	4.266	4.518
5.183	36.775871	333.07315	-996.7826	36.739318	5.886	4.212	4.266	4.5
5.184	37.108445	332.07286	-1003.8087	37.048325	5.886	4.212	4.248	4.5
5.185	37.440014	331.06554	-1010.8347	37.365464	5.868	4.212	4.248	4.482
5.186	37.770573	330.05119	-1017.8608	37.682603	5.868	4.194	4.23	4.482
5.187	38.100114	329.02982	-1024.8869	37.999741	5.85	4.194	4.23	4.464
5.188	38.428631	328.00142	-1031.9129	38.325012	5.85	4.194	4.212	4.446
5.189	38.756115	326.96599	-1038.939	38.650283	5.832	4.176	4.212	4.446
5.19	39.08256	325.92354	-1045.9651	38.975553	5.832	4.176	4.212	4.428
5.191	39.40796	324.87406	-1052.9911	39.292692	5.814	4.176	4.194	4.428
5.192	39.732306	323.81756	-1060.0172	39.617963	5.814	4.158	4.194	4.41
5.193	40.055593	322.75753	-1058.4073	39.935102	5.796	4.158	4.176	4.392
5.194	40.377822	321.70093	-1054.7949	40.244109	5.778	4.158	4.176	4.392
5.195	40.698996	320.64794	-1051.1824	40.553116	5.778	4.14	4.158	4.374
5.196	41.019119	319.59856	-1047.57	40.853991	5.76	4.14	4.158	4.374
5.197	41.338195	318.5528	-1043.9576	41.146735	5.76	4.14	4.14	4.356
5.198	41.656226	317.51065	-1040.3452	41.44761	5.742	4.122	4.14	4.338
5.199	41.973217	316.47211	-1036.7327	41.756617	5.742	4.122	4.122	4.338
5.2	42.289172	315.43718	-1033.1203	42.065624	5.724	4.104	4.122	4.32
5.201	42.604093	314.40587	-1029.5079	42.382763	5.724	4.104	4.122	4.32
5.202	42.917985	313.37817	-1025.8954	42.699902	5.706	4.104	4.104	4.302
5.203	43.23085	312.35408	-1022.283	43.017041	5.706	4.086	4.104	4.284
5.204	43.542694	311.3336	-1018.6706	43.33418	5.688	4.086	4.086	4.284
5.205	43.853519	310.31674	-1015.0581	43.65945	5.67	4.086	4.086	4.266
5.206	44.163329	309.30349	-1011.4457	43.984721	5.67	4.068	4.068	4.266
5.207	44.472127	308.29385	-1007.8333	44.309992	5.652	4.068	4.068	4.248
5.208	44.779917	307.28782	-1004.2209	44.62713	5.652	4.05	4.05	4.23
5.209	45.086704	306.28541	-1000.6084	44.944269	5.634	4.05	4.05	4.23
5.21	45.392489	305.2866	-996.996	45.220749	5.616	4.05	4.032	4.212
5.211	45.697278	304.29141	-993.38357	45.521625	5.616	4.032	4.032	4.194
5.212	46.001074	303.29984	-989.77114	45.830632	5.598	4.032	4.014	4.194
5.213	46.303879	302.31187	-986.15871	46.139639	5.598	4.014	4.014	4.176
5.214	46.605698	301.32752	-982.54628	46.440514	5.58	4.014	3.996	4.158
5.215	46.906535	300.34678	-978.93385	46.749521	5.562	3.996	3.996	4.158
5.216	47.206393	299.36965	-975.32142	47.06666	5.562	3.996	3.978	4.14
5.217	47.505276	298.39614	-971.70899	47.375667	5.544	3.996	3.96	4.122
5.218	47.803187	297.42623	-968.09656	47.692806	5.544	3.978	3.96	4.122
5.219	48.100129	296.45994	-964.48413	48.009945	5.526	3.978	3.942	4.104
5.22	48.396108	295.49726	-960.8717	48.327084	5.508	3.96	3.942	4.086
5.221	48.691125	294.5382	-957.25927	48.636091	5.508	3.96	3.924	4.086
5.222	48.985185	293.58275	-953.64684	48.945098	5.49	3.942	3.924	4.068
5.223	49.278292	292.63091	-950.03441	49.254105	5.472	3.942	3.906	4.05
5.224	49.570448	291.68268	-946.42198	49.563112	5.472	3.924	3.906	4.05
5.225	49.861658	290.73806	-942.80955	49.855856	5.454	3.924	3.888	4.032
5.226	50.151926	289.79706	-939.19712	50.148599	5.436	3.924	3.888	4.014
5.227	50.441254	288.85967	-935.58469	50.433211	5.436	3.906	3.87	4.014
5.228	50.729646	287.92589	-931.97226	50.717823	5.418	3.906	3.852	3.996
5.229	51.017107	286.99572	-928.35983	51.002435	5.4	3.888	3.852	3.978
5.23	51.303639	286.06917	-924.7474	51.287047	5.4	3.888	3.834	3.978
5.231	51.589246	285.14623	-921.13497	51.563527	5.382	3.87	3.834	3.96
5.232	51.873933	284.2269	-917.52254	51.848138	5.364	3.87	3.816	3.942
5.233	52.157701	283.31118	-913.91011	52.13275	5.364	3.852	3.816	3.924
5.234	52.440556	282.39908	-910.29768	52.40923	5.346	3.852	3.798	3.924
5.235	52.722501	281.49059	-906.68526	52.693842	5.328	3.834	3.78	3.906
5.236	53.003539	280.58571	-903.07283	52.970322	5.328	3.834	3.78	3.888
5.237	53.283673	279.68444	-899.4604	53.246802	5.31	3.816	3.762	3.888
5.238	53.562909	278.78679	-895.84797	53.523282	5.292	3.816	3.762	3.87
5.239	53.841248	277.89275	-892.23554	53.799762	5.292	3.798	3.744	3.852
5.24	54.118695	277.00232	-888.62311	54.076242	5.274	3.798	3.726	3.834
5.241	54.395254	276.1155	-885.01068	54.344591	5.256	3.78	3.726	3.834
5.242	54.670928	275.23229	-881.39825	54.621071	5.256	3.78	3.708	3.816
5.243	54.94572	274.3527	-877.78582	54.897551	5.238	3.762	3.708	3.798
5.244	55.219634	273.47672	-874.17339	55.165899	5.22	3.762	3.69	3.78
5.245	55.492674	272.60436	-870.56096	55.426115	5.202	3.762	3.672	3.78
5.246	55.764844	271.7356	-866.94853	55.694464	5.202	3.744	3.672	3.762
5.247	56.036147	270.87046	-863.3361	55.95468	5.184	3.744	3.654	3.744
5.248	56.306586	270.00893	-859.72367	56.214897	5.166	3.726	3.654	3.726
5.249	56.576166	269.15101	-856.11124	56.475113	5.166	3.726	3.636	3.726
5.25	56.844889	268.29671	-852.49881	56.73533	5.148	3.708	3.618	3.708
5.251	57.11276	267.44601	-848.88638	57.003678	5.13	3.69	3.618	3.69
5.252	57.379783	266.59893	-845.27395	57.272026	5.112	3.69	3.6	3.672
5.253	57.64596	265.75547	-841.66152	57.532243	5.112	3.672	3.6	3.672
5.254	57.911295	264.91561	-838.04909	57.800591	5.094	3.672	3.582	3.654
5.255	58.175792	264.07937	-834.43666	58.068939	5.076	3.654	3.564	3.636
5.256	58.439455	263.24674	-830.82423	58.345419	5.058	3.654	3.564	3.618
5.257	58.702287	262.41772	-827.2118	58.621899	5.058	3.636	3.546	3.618
5.258	58.964291	261.59231	-823.59937	58.898379	5.04	3.636	3.528	3.6
5.259	59.225472	260.77052	-819.98694	59.174859	5.022	3.618	3.528	3.582
5.26	59.485834	259.95234	-816.37451	59.451339	5.004	3.618	3.51	3.564
5.261	59.745378	259.13777	-812.76208	59.727819	5.004	3.6	3.51	3.546
5.262	60.00411	258.32682	-809.14966	59.988036	4.986	3.6	3.492	3.546
5.263	60.262033	257.51947	-805.53723	60.248253	4.968	3.582	3.474	3.528
5.264	60.51915	256.71574	-801.9248	60.508469	4.95	3.582	3.474	3.51
5.265	60.775466	255.91562	-798.31237	60.768686	4.95	3.564	3.456	3.492
5.266	61.030983	255.11912	-794.69994	61.02077	4.932	3.564	3.438	3.492
5.267	61.285705	254.32622	-791.08751	61.280987	4.914	3.546	3.438	3.474
5.268	61.539637	253.53694	-787.47508	61.508676	4.896	3.546	3.42	3.456
5.269	61.79278	252.75127	-783.86265	61.777024	4.896	3.528	3.402	3.438
5.27	62.04514	251.96922	-780.25022	62.045373	4.878	3.51	3.402	3.42
5.271	62.29672	251.19077	-776.63779	62.313721	4.86	3.51	3.384	3.42
5.272	62.547523	250.41594	-773.02536	62.582069	4.842	3.492	3.366	3.402
5.273	62.797553	249.64472	-769.41293	62.842286	4.824	3.492	3.366	3.384
5.274	63.046814	248.87712	-765.8005	63.110634	4.806	3.474	3.348	3.366
5.275	63.295309	248.11312	-762.18807	63.370851	4.806	3.474	3.33	3.348
5.276	63.543041	247.35274	-758.57564	63.631067	4.788	3.456	3.33	3.348
5.277	63.790015	246.59597	-754.96321	63.891284	4.77	3.456	3.312	3.33
5.278	64.036234	245.84281	-751.35078	64.1515	4.752	3.438	3.294	3.312
5.279	64.281702	245.09327	-747.73835	64.403585	4.734	3.42	3.294	3.294
5.28	64.526422	244.34734	-744.12592	64.65567	4.734	3.42	3.276	3.276
5.281	64.770398	243.60502	-740.51349	64.899623	4.716	3.402	3.258	3.258
5.282	65.013633	242.86631	-736.90106	65.143575	4.698	3.402	3.258	3.258
5.283	65.256132	242.13121	-733.28863	65.379397	4.68	3.384	3.24	3.24
5.284	65.497897	241.39973	-729.6762	65.615218	4.662	3.384	3.222	3.222
5.285	65.738932	240.67184	-726.62173	65.851039	4.644	3.366	3.222	3.204
5.286	65.979241	239.94406	-728.93762	66.08686	4.644	3.348	3.204	3.186
5.287	66.21882	239.21396	-731.25351	66.330813	4.626	3.348	3.186	3.186
5.288	66.457668	238.48155	-733.56939	66.566635	4.608	3.33	3.186	3.168
5.289	66.695782	237.74682	-735.88528	66.802456	4.59	3.33	3.168	3.15
5.29	66.933161	237.00978	-738.20117	67.038277	4.572	3.312	3.15	3.132
5.291	67.169801	236.27042	-740.51706	67.265966	4.554	3.312	3.15	3.114
5.292	67.405701	235.52874	-742.83294	67.493656	4.536	3.294	3.132	3.096
5.293	67.640858	234.78475	-745.14883	67.721345	4.518	3.276	3.114	3.096
5.294	67.875269	234.03845	-747.46472	67.949035	4.518	3.276	3.114	3.078
5.295	68.108934	233.28982	-749.7806	68.176724	4.5	3.258	3.096	3.06
5.296	68.341848	232.53889	-752.09649	68.404414	4.482	3.258	3.078	3.042
5.297	68.574011	231.78563	-754.41238	68.640235	4.464	3.24	3.06	3.024
5.298	68.805419	231.03006	-756.72827	68.867924	4.446	3.222	3.06	3.006
5.299	69.03607	230.27217	-759.04415	69.103745	4.428	3.222	3.042	2.988
5.3	69.265962	229.51197	-761.36004	69.331435	4.41	3.204	3.024	2.988
5.301	69.495093	228.74945	-763.67593	69.559124	4.392	3.204	3.024	2.97
5.302	69.72346	227.98462	-765.99182	69.778682	4.392	3.186	3.006	2.952
5.303	69.951062	227.21747	-768.3077	69.99824	4.374	3.168	2.988	2.934
5.304	70.177895	226.448	-770.62359	70.209666	4.356	3.168	2.97	2.916
5.305	70.403957	225.67622	-772.93948	70.421091	4.338	3.15	2.97	2.898
5.306	70.629246	224.90213	-775.25536	70.640649	4.32	3.15	2.952	2.88
5.307	70.85376	224.12571	-777.57125	70.860207	4.302	3.132	2.934	2.88
5.308	71.077497	223.34698	-779.88714	71.071633	4.284	3.114	2.934	2.862
5.309	71.300454	222.56594	-782.20303	71.29119	4.266	3.114	2.916	2.844
5.31	71.522628	221.78258	-784.51891	71.510748	4.248	3.096	2.898	2.826
5.311	71.744018	220.9969	-786.8348	71.730306	4.23	3.096	2.88	2.808
5.312	71.964621	220.20891	-789.15069	71.949863	4.212	3.078	2.88	2.79
5.313	72.184435	219.4186	-791.46657	72.169421	4.194	3.06	2.862	2.772
5.314	72.403458	218.62597	-793.78246	72.380847	4.194	3.06	2.844	2.754
5.315	72.621686	217.83103	-796.09835	72.600405	4.176	3.042	2.826	2.754
5.316	72.839119	217.03378	-798.41424	72.819962	4.158	3.024	2.826	2.736
5.317	73.055753	216.23421	-800.73012	73.047652	4.14	3.024	2.808	2.718
5.318	73.271586	215.43232	-803.04601	73.267209	4.122	3.006	2.79	2.7
5.319	73.486617	214.62811	-805.3619	73.494899	4.104	2.988	2.772	2.682
