variables=t,acc,Vel,displ
zone
    0.316216E+01    0.000000E+00    0.999899E+00    0.413619E+01
    0.317117E+01    0.000000E+00    0.999899E+00    0.414520E+01
    0.318018E+01    0.000000E+00    0.999899E+00    0.415420E+01
    0.318919E+01    0.000000E+00    0.999899E+00    0.416321E+01
    0.319820E+01    0.000000E+00    0.999899E+00    0.417222E+01
    0.320721E+01    0.000000E+00    0.999899E+00    0.418123E+01
    0.321622E+01    0.000000E+00    0.999899E+00    0.419024E+01
    0.322523E+01    0.000000E+00    0.999899E+00    0.419924E+01
    0.323423E+01    0.000000E+00    0.999899E+00    0.420825E+01
    0.324324E+01    0.000000E+00    0.999899E+00    0.421726E+01
    0.325225E+01    0.000000E+00    0.999899E+00    0.422627E+01
    0.326126E+01    0.000000E+00    0.999899E+00    0.423528E+01
    0.327027E+01    0.000000E+00    0.999899E+00    0.424429E+01
    0.327928E+01    0.000000E+00    0.999899E+00    0.425329E+01
    0.328829E+01    0.000000E+00    0.999899E+00    0.426230E+01
    0.329730E+01    0.000000E+00    0.999899E+00    0.427131E+01
    0.330631E+01    0.000000E+00    0.999899E+00    0.428032E+01
    0.331532E+01    0.000000E+00    0.999899E+00    0.428933E+01
    0.332432E+01    0.000000E+00    0.999899E+00    0.429833E+01
    0.333333E+01    0.000000E+00    0.999899E+00    0.430734E+01
    0.334234E+01    0.000000E+00    0.999899E+00    0.431635E+01
    0.335135E+01    0.000000E+00    0.999899E+00    0.432536E+01
    0.336036E+01    0.000000E+00    0.999899E+00    0.433437E+01
    0.336937E+01    0.000000E+00    0.999899E+00    0.434337E+01
    0.337838E+01    0.000000E+00    0.999899E+00    0.435238E+01
    0.338739E+01    0.000000E+00    0.999899E+00    0.436139E+01
    0.339640E+01    0.000000E+00    0.999899E+00    0.437040E+01
    0.340541E+01    0.000000E+00    0.999899E+00    0.437941E+01
    0.341441E+01    0.000000E+00    0.999899E+00    0.438841E+01
    0.342342E+01    0.000000E+00    0.999899E+00    0.439742E+01
    0.343243E+01    0.000000E+00    0.999899E+00    0.440643E+01
    0.344144E+01    0.000000E+00    0.999899E+00    0.441544E+01
    0.345045E+01    0.000000E+00    0.999899E+00    0.442445E+01
    0.345946E+01    0.000000E+00    0.999899E+00    0.443346E+01
    0.346847E+01    0.000000E+00    0.999899E+00    0.444246E+01
    0.347748E+01    0.000000E+00    0.999899E+00    0.445147E+01
    0.348649E+01    0.000000E+00    0.999899E+00    0.446048E+01
